indice_i,id_i,w,d,day,mtb,accettato
20,257,2,2,11,20,0.0
20,257,2,3,11,20,0.0
20,257,2,4,11,20,0.0
21,258,1,0,11,15,0.0
21,258,1,1,11,15,1.0
21,258,1,2,11,15,0.0
21,258,1,3,11,15,0.0
21,258,1,4,11,15,0.0
21,258,2,0,11,15,0.0
21,258,2,1,11,15,0.0
21,258,2,2,11,15,0.0
21,258,2,3,11,15,0.0
21,258,2,4,11,15,0.0
22,259,1,0,11,11,0.0
22,259,1,1,11,11,1.0
22,259,1,2,11,11,0.0
22,259,1,3,11,11,0.0
22,259,1,4,11,11,0.0
22,259,2,0,11,11,0.0
22,259,2,1,11,11,0.0
22,259,2,2,11,11,0.0
22,259,2,3,11,11,0.0
22,259,2,4,11,11,0.0
23,260,1,0,11,15,0.0
23,260,1,1,11,15,1.0
23,260,1,2,11,15,0.0
23,260,1,3,11,15,0.0
23,260,1,4,11,15,0.0
23,260,2,0,11,15,0.0
23,260,2,1,11,15,0.0
23,260,2,2,11,15,0.0
23,260,2,3,11,15,0.0
23,260,2,4,11,15,0.0
24,261,1,0,12,10,0.0
24,261,1,1,12,10,1.0
24,261,1,2,12,10,0.0
24,261,1,3,12,10,0.0
24,261,1,4,12,10,0.0
24,261,2,0,12,10,0.0
24,261,2,1,12,10,0.0
24,261,2,2,12,10,0.0
24,261,2,3,12,10,0.0
24,261,2,4,12,10,0.0
25,262,1,0,12,20,0.0
25,262,1,1,12,20,1.0
25,262,1,2,12,20,0.0
25,262,1,3,12,20,0.0
25,262,1,4,12,20,0.0
25,262,2,0,12,20,0.0
25,262,2,1,12,20,0.0
25,262,2,2,12,20,0.0
25,262,2,3,12,20,0.0
25,262,2,4,12,20,0.0
26,263,1,0,12,16,0.0
26,263,1,1,12,16,1.0
26,263,1,2,12,16,0.0
26,263,1,3,12,16,0.0
26,263,1,4,12,16,0.0
26,263,2,0,12,16,0.0
26,263,2,1,12,16,0.0
26,263,2,2,12,16,0.0
26,263,2,3,12,16,0.0
26,263,2,4,12,16,0.0
27,264,1,0,12,8,0.0
27,264,1,1,12,8,1.0
27,264,1,2,12,8,0.0
27,264,1,3,12,8,0.0
27,264,1,4,12,8,0.0
27,264,2,0,12,8,0.0
27,264,2,1,12,8,0.0
27,264,2,2,12,8,0.0
27,264,2,3,12,8,0.0
27,264,2,4,12,8,0.0
28,265,1,0,12,17,0.0
28,265,1,1,12,17,1.0
28,265,1,2,12,17,0.0
28,265,1,3,12,17,0.0
28,265,1,4,12,17,0.0
28,265,2,0,12,17,0.0
28,265,2,1,12,17,0.0
28,265,2,2,12,17,0.0
28,265,2,3,12,17,0.0
28,265,2,4,12,17,0.0
29,266,1,0,12,12,0.0
29,266,1,1,12,12,0.0
29,266,1,2,12,12,0.0
29,266,1,3,12,12,0.0
29,266,1,4,12,12,0.0
29,266,2,0,12,12,0.0
29,266,2,1,12,12,1.0
29,266,2,2,12,12,0.0
29,266,2,3,12,12,0.0
29,266,2,4,12,12,0.0
30,267,1,0,12,9,0.0
30,267,1,1,12,9,0.0
30,267,1,2,12,9,0.0
30,267,1,3,12,9,0.0
30,267,1,4,12,9,0.0
30,267,2,0,12,9,0.0
30,267,2,1,12,9,1.0
30,267,2,2,12,9,0.0
30,267,2,3,12,9,0.0
30,267,2,4,12,9,0.0
31,268,1,0,12,13,0.0
31,268,1,1,12,13,0.0
31,268,1,2,12,13,0.0
31,268,1,3,12,13,0.0
31,268,1,4,12,13,0.0
31,268,2,0,12,13,0.0
31,268,2,1,12,13,1.0
31,268,2,2,12,13,0.0
31,268,2,3,12,13,0.0
31,268,2,4,12,13,0.0
32,269,1,0,12,14,0.0
32,269,1,1,12,14,0.0
32,269,1,2,12,14,0.0
32,269,1,3,12,14,0.0
32,269,1,4,12,14,0.0
32,269,2,0,12,14,0.0
32,269,2,1,12,14,1.0
32,269,2,2,12,14,0.0
32,269,2,3,12,14,0.0
32,269,2,4,12,14,0.0
33,270,1,0,12,14,0.0
33,270,1,1,12,14,0.0
33,270,1,2,12,14,0.0
33,270,1,3,12,14,0.0
33,270,1,4,12,14,0.0
33,270,2,0,12,14,0.0
33,270,2,1,12,14,1.0
33,270,2,2,12,14,0.0
33,270,2,3,12,14,0.0
33,270,2,4,12,14,0.0
34,271,1,0,12,11,0.0
34,271,1,1,12,11,0.0
34,271,1,2,12,11,0.0
34,271,1,3,12,11,0.0
34,271,1,4,12,11,0.0
34,271,2,0,12,11,0.0
34,271,2,1,12,11,1.0
34,271,2,2,12,11,0.0
34,271,2,3,12,11,0.0
34,271,2,4,12,11,0.0
35,272,1,0,12,15,0.0
35,272,1,1,12,15,0.0
35,272,1,2,12,15,0.0
35,272,1,3,12,15,0.0
35,272,1,4,12,15,0.0
35,272,2,0,12,15,0.0
35,272,2,1,12,15,1.0
35,272,2,2,12,15,0.0
35,272,2,3,12,15,0.0
35,272,2,4,12,15,0.0
36,273,1,0,12,16,0.0
36,273,1,1,12,16,0.0
36,273,1,2,12,16,0.0
36,273,1,3,12,16,0.0
36,273,1,4,12,16,0.0
36,273,2,0,12,16,0.0
36,273,2,1,12,16,1.0
36,273,2,2,12,16,0.0
36,273,2,3,12,16,0.0
36,273,2,4,12,16,0.0
37,274,1,0,12,13,0.0
37,274,1,1,12,13,0.0
37,274,1,2,12,13,0.0
37,274,1,3,12,13,0.0
37,274,1,4,12,13,0.0
37,274,2,0,12,13,0.0
37,274,2,1,12,13,1.0
37,274,2,2,12,13,0.0
37,274,2,3,12,13,0.0
37,274,2,4,12,13,0.0
38,275,1,0,12,15,0.0
38,275,1,1,12,15,0.0
38,275,1,2,12,15,1.0
38,275,1,3,12,15,0.0
38,275,1,4,12,15,0.0
38,275,2,0,12,15,0.0
38,275,2,1,12,15,0.0
38,275,2,2,12,15,0.0
38,275,2,3,12,15,0.0
38,275,2,4,12,15,0.0
39,276,1,0,12,19,0.0
39,276,1,1,12,19,0.0
39,276,1,2,12,19,1.0
39,276,1,3,12,19,0.0
39,276,1,4,12,19,0.0
39,276,2,0,12,19,0.0
39,276,2,1,12,19,0.0
39,276,2,2,12,19,0.0
39,276,2,3,12,19,0.0
39,276,2,4,12,19,0.0
40,277,1,0,12,13,0.0
40,277,1,1,12,13,0.0
40,277,1,2,12,13,1.0
40,277,1,3,12,13,0.0
40,277,1,4,12,13,0.0
40,277,2,0,12,13,0.0
40,277,2,1,12,13,0.0
40,277,2,2,12,13,0.0
40,277,2,3,12,13,0.0
40,277,2,4,12,13,0.0
41,278,1,0,12,11,0.0
41,278,1,1,12,11,0.0
41,278,1,2,12,11,1.0
41,278,1,3,12,11,0.0
41,278,1,4,12,11,0.0
41,278,2,0,12,11,0.0
41,278,2,1,12,11,0.0
41,278,2,2,12,11,0.0
41,278,2,3,12,11,0.0
41,278,2,4,12,11,0.0
42,279,1,0,12,18,0.0
42,279,1,1,12,18,0.0
42,279,1,2,12,18,1.0
42,279,1,3,12,18,0.0
42,279,1,4,12,18,0.0
42,279,2,0,12,18,0.0
42,279,2,1,12,18,0.0
42,279,2,2,12,18,0.0
42,279,2,3,12,18,0.0
42,279,2,4,12,18,0.0
43,280,1,0,12,21,0.0
43,280,1,1,12,21,0.0
43,280,1,2,12,21,0.0
43,280,1,3,12,21,0.0
43,280,1,4,12,21,0.0
43,280,2,0,12,21,0.0
43,280,2,1,12,21,1.0
43,280,2,2,12,21,0.0
43,280,2,3,12,21,0.0
43,280,2,4,12,21,0.0
44,281,1,0,12,18,0.0
44,281,1,1,12,18,0.0
44,281,1,2,12,18,1.0
44,281,1,3,12,18,0.0
44,281,1,4,12,18,0.0
44,281,2,0,12,18,0.0
44,281,2,1,12,18,0.0
44,281,2,2,12,18,0.0
44,281,2,3,12,18,0.0
44,281,2,4,12,18,0.0
45,282,1,0,12,25,0.0
45,282,1,1,12,25,0.0
45,282,1,2,12,25,1.0
45,282,1,3,12,25,0.0
45,282,1,4,12,25,0.0
45,282,2,0,12,25,0.0
45,282,2,1,12,25,0.0
45,282,2,2,12,25,0.0
45,282,2,3,12,25,0.0
45,282,2,4,12,25,0.0
46,283,1,0,12,17,0.0
46,283,1,1,12,17,0.0
46,283,1,2,12,17,1.0
46,283,1,3,12,17,0.0
46,283,1,4,12,17,0.0
46,283,2,0,12,17,0.0
46,283,2,1,12,17,0.0
46,283,2,2,12,17,0.0
46,283,2,3,12,17,0.0
46,283,2,4,12,17,0.0
47,284,1,0,12,24,0.0
47,284,1,1,12,24,0.0
47,284,1,2,12,24,1.0
47,284,1,3,12,24,0.0
47,284,1,4,12,24,0.0
47,284,2,0,12,24,0.0
47,284,2,1,12,24,0.0
47,284,2,2,12,24,0.0
47,284,2,3,12,24,0.0
47,284,2,4,12,24,0.0
48,285,1,0,12,14,0.0
48,285,1,1,12,14,0.0
48,285,1,2,12,14,1.0
48,285,1,3,12,14,0.0
48,285,1,4,12,14,0.0
48,285,2,0,12,14,0.0
48,285,2,1,12,14,0.0
48,285,2,2,12,14,0.0
48,285,2,3,12,14,0.0
48,285,2,4,12,14,0.0
49,286,1,0,12,9,0.0
49,286,1,1,12,9,0.0
49,286,1,2,12,9,1.0
49,286,1,3,12,9,0.0
49,286,1,4,12,9,0.0
49,286,2,0,12,9,0.0
49,286,2,1,12,9,0.0
49,286,2,2,12,9,0.0
49,286,2,3,12,9,0.0
49,286,2,4,12,9,0.0
50,287,1,0,12,9,0.0
50,287,1,1,12,9,0.0
50,287,1,2,12,9,0.0
50,287,1,3,12,9,0.0
50,287,1,4,12,9,0.0
50,287,2,0,12,9,0.0
50,287,2,1,12,9,0.0
50,287,2,2,12,9,1.0
50,287,2,3,12,9,0.0
50,287,2,4,12,9,0.0
51,288,1,0,12,10,0.0
51,288,1,1,12,10,1.0
51,288,1,2,12,10,0.0
51,288,1,3,12,10,0.0
51,288,1,4,12,10,0.0
51,288,2,0,12,10,0.0
51,288,2,1,12,10,0.0
51,288,2,2,12,10,0.0
51,288,2,3,12,10,0.0
51,288,2,4,12,10,0.0
52,289,1,0,12,5,0.0
52,289,1,1,12,5,0.0
52,289,1,2,12,5,0.0
52,289,1,3,12,5,0.0
52,289,1,4,12,5,0.0
52,289,2,0,12,5,0.0
52,289,2,1,12,5,0.0
52,289,2,2,12,5,1.0
52,289,2,3,12,5,0.0
52,289,2,4,12,5,0.0
53,290,1,0,12,21,0.0
53,290,1,1,12,21,0.0
53,290,1,2,12,21,0.0
53,290,1,3,12,21,0.0
53,290,1,4,12,21,0.0
53,290,2,0,12,21,0.0
53,290,2,1,12,21,0.0
53,290,2,2,12,21,1.0
53,290,2,3,12,21,0.0
53,290,2,4,12,21,0.0
54,291,1,0,12,18,0.0
54,291,1,1,12,18,0.0
54,291,1,2,12,18,0.0
54,291,1,3,12,18,0.0
54,291,1,4,12,18,0.0
54,291,2,0,12,18,0.0
54,291,2,1,12,18,0.0
54,291,2,2,12,18,1.0
54,291,2,3,12,18,0.0
54,291,2,4,12,18,0.0
55,292,1,0,12,18,0.0
55,292,1,1,12,18,0.0
55,292,1,2,12,18,0.0
55,292,1,3,12,18,0.0
55,292,1,4,12,18,0.0
55,292,2,0,12,18,0.0
55,292,2,1,12,18,0.0
55,292,2,2,12,18,1.0
55,292,2,3,12,18,0.0
55,292,2,4,12,18,0.0
56,293,1,0,12,16,0.0
56,293,1,1,12,16,0.0
56,293,1,2,12,16,0.0
56,293,1,3,12,16,0.0
56,293,1,4,12,16,0.0
56,293,2,0,12,16,0.0
56,293,2,1,12,16,0.0
56,293,2,2,12,16,1.0
56,293,2,3,12,16,0.0
56,293,2,4,12,16,0.0
57,294,1,0,12,20,0.0
57,294,1,1,12,20,0.0
57,294,1,2,12,20,0.0
57,294,1,3,12,20,0.0
57,294,1,4,12,20,0.0
57,294,2,0,12,20,0.0
57,294,2,1,12,20,0.0
57,294,2,2,12,20,1.0
57,294,2,3,12,20,0.0
57,294,2,4,12,20,0.0
58,295,1,0,13,17,0.0
58,295,1,1,13,17,0.0
58,295,1,2,13,17,0.0
58,295,1,3,13,17,0.0
58,295,1,4,13,17,0.0
58,295,2,0,13,17,0.0
58,295,2,1,13,17,0.0
58,295,2,2,13,17,1.0
58,295,2,3,13,17,0.0
58,295,2,4,13,17,0.0
59,296,1,0,13,4,0.0
59,296,1,1,13,4,0.0
59,296,1,2,13,4,0.0
59,296,1,3,13,4,0.0
59,296,1,4,13,4,0.0
59,296,2,0,13,4,0.0
59,296,2,1,13,4,0.0
59,296,2,2,13,4,1.0
59,296,2,3,13,4,0.0
59,296,2,4,13,4,0.0
60,297,1,0,13,13,0.0
60,297,1,1,13,13,0.0
60,297,1,2,13,13,0.0
60,297,1,3,13,13,0.0
60,297,1,4,13,13,0.0
60,297,2,0,13,13,0.0
60,297,2,1,13,13,0.0
60,297,2,2,13,13,1.0
60,297,2,3,13,13,0.0
60,297,2,4,13,13,0.0
61,298,1,0,13,23,0.0
61,298,1,1,13,23,0.0
61,298,1,2,13,23,0.0
61,298,1,3,13,23,0.0
61,298,1,4,13,23,0.0
61,298,2,0,13,23,0.0
61,298,2,1,13,23,0.0
61,298,2,2,13,23,1.0
61,298,2,3,13,23,0.0
61,298,2,4,13,23,0.0
62,299,1,0,13,14,0.0
62,299,1,1,13,14,0.0
62,299,1,2,13,14,0.0
62,299,1,3,13,14,1.0
62,299,1,4,13,14,0.0
62,299,2,0,13,14,0.0
62,299,2,1,13,14,0.0
62,299,2,2,13,14,0.0
62,299,2,3,13,14,0.0
62,299,2,4,13,14,0.0
63,300,1,0,13,14,0.0
63,300,1,1,13,14,0.0
63,300,1,2,13,14,0.0
63,300,1,3,13,14,0.0
63,300,1,4,13,14,0.0
63,300,2,0,13,14,0.0
63,300,2,1,13,14,0.0
63,300,2,2,13,14,1.0
63,300,2,3,13,14,0.0
63,300,2,4,13,14,0.0
64,301,1,0,13,28,0.0
64,301,1,1,13,28,0.0
64,301,1,2,13,28,0.0
64,301,1,3,13,28,1.0
64,301,1,4,13,28,0.0
64,301,2,0,13,28,0.0
64,301,2,1,13,28,0.0
64,301,2,2,13,28,0.0
64,301,2,3,13,28,0.0
64,301,2,4,13,28,0.0
65,302,1,0,13,13,0.0
65,302,1,1,13,13,0.0
65,302,1,2,13,13,0.0
65,302,1,3,13,13,1.0
65,302,1,4,13,13,0.0
65,302,2,0,13,13,0.0
65,302,2,1,13,13,0.0
65,302,2,2,13,13,0.0
65,302,2,3,13,13,0.0
65,302,2,4,13,13,0.0
66,303,1,0,13,20,0.0
66,303,1,1,13,20,0.0
66,303,1,2,13,20,0.0
66,303,1,3,13,20,1.0
66,303,1,4,13,20,0.0
66,303,2,0,13,20,0.0
66,303,2,1,13,20,0.0
66,303,2,2,13,20,0.0
66,303,2,3,13,20,0.0
66,303,2,4,13,20,0.0
67,304,1,0,13,7,0.0
67,304,1,1,13,7,0.0
67,304,1,2,13,7,0.0
67,304,1,3,13,7,1.0
67,304,1,4,13,7,0.0
67,304,2,0,13,7,0.0
67,304,2,1,13,7,0.0
67,304,2,2,13,7,0.0
67,304,2,3,13,7,0.0
67,304,2,4,13,7,0.0
68,305,1,0,13,9,0.0
68,305,1,1,13,9,0.0
68,305,1,2,13,9,0.0
68,305,1,3,13,9,1.0
68,305,1,4,13,9,0.0
68,305,2,0,13,9,0.0
68,305,2,1,13,9,0.0
68,305,2,2,13,9,0.0
68,305,2,3,13,9,0.0
68,305,2,4,13,9,0.0
69,306,1,0,13,13,0.0
69,306,1,1,13,13,0.0
69,306,1,2,13,13,0.0
69,306,1,3,13,13,1.0
69,306,1,4,13,13,0.0
69,306,2,0,13,13,0.0
69,306,2,1,13,13,0.0
69,306,2,2,13,13,0.0
69,306,2,3,13,13,0.0
69,306,2,4,13,13,0.0
0,307,1,0,13,22,1.0
0,307,1,1,13,22,0.0
0,307,1,2,13,22,0.0
0,307,1,3,13,22,0.0
0,307,1,4,13,22,0.0
0,307,2,0,13,22,0.0
0,307,2,1,13,22,0.0
0,307,2,2,13,22,0.0
0,307,2,3,13,22,0.0
0,307,2,4,13,22,0.0
1,308,1,0,13,23,1.0
1,308,1,1,13,23,0.0
1,308,1,2,13,23,0.0
1,308,1,3,13,23,0.0
1,308,1,4,13,23,0.0
1,308,2,0,13,23,0.0
1,308,2,1,13,23,0.0
1,308,2,2,13,23,0.0
1,308,2,3,13,23,0.0
1,308,2,4,13,23,0.0
2,309,1,0,13,21,1.0
2,309,1,1,13,21,0.0
2,309,1,2,13,21,0.0
2,309,1,3,13,21,0.0
2,309,1,4,13,21,0.0
2,309,2,0,13,21,0.0
2,309,2,1,13,21,0.0
2,309,2,2,13,21,0.0
2,309,2,3,13,21,0.0
2,309,2,4,13,21,0.0
3,310,1,0,13,11,1.0
3,310,1,1,13,11,0.0
3,310,1,2,13,11,0.0
3,310,1,3,13,11,0.0
3,310,1,4,13,11,0.0
3,310,2,0,13,11,0.0
3,310,2,1,13,11,0.0
3,310,2,2,13,11,0.0
3,310,2,3,13,11,0.0
3,310,2,4,13,11,0.0
4,311,1,0,13,14,1.0
4,311,1,1,13,14,0.0
4,311,1,2,13,14,0.0
4,311,1,3,13,14,0.0
4,311,1,4,13,14,0.0
4,311,2,0,13,14,0.0
4,311,2,1,13,14,0.0
4,311,2,2,13,14,0.0
4,311,2,3,13,14,0.0
4,311,2,4,13,14,0.0
5,312,1,0,13,26,1.0
5,312,1,1,13,26,0.0
5,312,1,2,13,26,0.0
5,312,1,3,13,26,0.0
5,312,1,4,13,26,0.0
5,312,2,0,13,26,0.0
5,312,2,1,13,26,0.0
5,312,2,2,13,26,0.0
5,312,2,3,13,26,0.0
5,312,2,4,13,26,0.0
6,313,1,0,13,16,1.0
6,313,1,1,13,16,0.0
6,313,1,2,13,16,0.0
6,313,1,3,13,16,0.0
6,313,1,4,13,16,0.0
6,313,2,0,13,16,0.0
6,313,2,1,13,16,0.0
6,313,2,2,13,16,0.0
6,313,2,3,13,16,0.0
6,313,2,4,13,16,0.0
7,314,1,0,13,11,0.0
7,314,1,1,13,11,0.0
7,314,1,2,13,11,0.0
7,314,1,3,13,11,0.0
7,314,1,4,13,11,0.0
7,314,2,0,13,11,1.0
7,314,2,1,13,11,0.0
7,314,2,2,13,11,0.0
7,314,2,3,13,11,0.0
7,314,2,4,13,11,0.0
8,315,1,0,13,16,1.0
8,315,1,1,13,16,0.0
8,315,1,2,13,16,0.0
8,315,1,3,13,16,0.0
8,315,1,4,13,16,0.0
8,315,2,0,13,16,0.0
8,315,2,1,13,16,0.0
8,315,2,2,13,16,0.0
8,315,2,3,13,16,0.0
8,315,2,4,13,16,0.0
9,316,1,0,13,14,0.0
9,316,1,1,13,14,0.0
9,316,1,2,13,14,0.0
9,316,1,3,13,14,0.0
9,316,1,4,13,14,0.0
9,316,2,0,13,14,1.0
9,316,2,1,13,14,0.0
9,316,2,2,13,14,0.0
9,316,2,3,13,14,0.0
9,316,2,4,13,14,0.0
10,317,1,0,13,11,0.0
10,317,1,1,13,11,0.0
10,317,1,2,13,11,0.0
10,317,1,3,13,11,0.0
10,317,1,4,13,11,0.0
10,317,2,0,13,11,1.0
10,317,2,1,13,11,0.0
10,317,2,2,13,11,0.0
10,317,2,3,13,11,0.0
10,317,2,4,13,11,0.0
11,318,1,0,13,20,0.0
11,318,1,1,13,20,0.0
11,318,1,2,13,20,0.0
11,318,1,3,13,20,0.0
11,318,1,4,13,20,0.0
11,318,2,0,13,20,1.0
11,318,2,1,13,20,0.0
11,318,2,2,13,20,0.0
11,318,2,3,13,20,0.0
11,318,2,4,13,20,0.0
12,319,1,0,13,18,0.0
12,319,1,1,13,18,0.0
12,319,1,2,13,18,0.0
12,319,1,3,13,18,0.0
12,319,1,4,13,18,0.0
12,319,2,0,13,18,1.0
12,319,2,1,13,18,0.0
12,319,2,2,13,18,0.0
12,319,2,3,13,18,0.0
12,319,2,4,13,18,0.0
13,320,1,0,14,10,0.0
13,320,1,1,14,10,0.0
13,320,1,2,14,10,0.0
13,320,1,3,14,10,0.0
13,320,1,4,14,10,0.0
13,320,2,0,14,10,1.0
13,320,2,1,14,10,0.0
13,320,2,2,14,10,0.0
13,320,2,3,14,10,0.0
13,320,2,4,14,10,0.0
14,321,1,0,14,11,0.0
14,321,1,1,14,11,0.0
14,321,1,2,14,11,0.0
14,321,1,3,14,11,0.0
14,321,1,4,14,11,0.0
14,321,2,0,14,11,1.0
14,321,2,1,14,11,0.0
14,321,2,2,14,11,0.0
14,321,2,3,14,11,0.0
14,321,2,4,14,11,0.0
15,322,1,0,14,21,0.0
15,322,1,1,14,21,0.0
15,322,1,2,14,21,0.0
15,322,1,3,14,21,0.0
15,322,1,4,14,21,0.0
15,322,2,0,14,21,1.0
15,322,2,1,14,21,0.0
15,322,2,2,14,21,0.0
15,322,2,3,14,21,0.0
15,322,2,4,14,21,0.0
16,323,1,0,14,11,0.0
16,323,1,1,14,11,0.0
16,323,1,2,14,11,0.0
16,323,1,3,14,11,0.0
16,323,1,4,14,11,0.0
16,323,2,0,14,11,1.0
16,323,2,1,14,11,0.0
16,323,2,2,14,11,0.0
16,323,2,3,14,11,0.0
16,323,2,4,14,11,0.0
17,324,1,0,14,25,0.0
17,324,1,1,14,25,0.0
17,324,1,2,14,25,0.0
17,324,1,3,14,25,0.0
17,324,1,4,14,25,0.0
17,324,2,0,14,25,1.0
17,324,2,1,14,25,0.0
17,324,2,2,14,25,0.0
17,324,2,3,14,25,0.0
17,324,2,4,14,25,0.0
18,325,1,0,14,11,0.0
18,325,1,1,14,11,0.0
18,325,1,2,14,11,0.0
18,325,1,3,14,11,0.0
18,325,1,4,14,11,0.0
18,325,2,0,14,11,1.0
18,325,2,1,14,11,0.0
18,325,2,2,14,11,0.0
18,325,2,3,14,11,0.0
18,325,2,4,14,11,0.0
19,326,1,0,14,16,0.0
19,326,1,1,14,16,1.0
19,326,1,2,14,16,0.0
19,326,1,3,14,16,0.0
19,326,1,4,14,16,0.0
19,326,2,0,14,16,0.0
19,326,2,1,14,16,0.0
19,326,2,2,14,16,0.0
19,326,2,3,14,16,0.0
19,326,2,4,14,16,0.0
20,327,1,0,14,19,0.0
20,327,1,1,14,19,1.0
20,327,1,2,14,19,0.0
20,327,1,3,14,19,0.0
20,327,1,4,14,19,0.0
20,327,2,0,14,19,0.0
20,327,2,1,14,19,0.0
20,327,2,2,14,19,0.0
20,327,2,3,14,19,0.0
20,327,2,4,14,19,0.0
21,328,1,0,14,10,0.0
21,328,1,1,14,10,1.0
21,328,1,2,14,10,0.0
21,328,1,3,14,10,0.0
21,328,1,4,14,10,0.0
21,328,2,0,14,10,0.0
21,328,2,1,14,10,0.0
21,328,2,2,14,10,0.0
21,328,2,3,14,10,0.0
21,328,2,4,14,10,0.0
22,329,1,0,14,16,0.0
22,329,1,1,14,16,1.0
22,329,1,2,14,16,0.0
22,329,1,3,14,16,0.0
22,329,1,4,14,16,0.0
22,329,2,0,14,16,0.0
22,329,2,1,14,16,0.0
22,329,2,2,14,16,0.0
22,329,2,3,14,16,0.0
22,329,2,4,14,16,0.0
23,330,1,0,14,22,0.0
23,330,1,1,14,22,1.0
23,330,1,2,14,22,0.0
23,330,1,3,14,22,0.0
23,330,1,4,14,22,0.0
23,330,2,0,14,22,0.0
23,330,2,1,14,22,0.0
23,330,2,2,14,22,0.0
23,330,2,3,14,22,0.0
23,330,2,4,14,22,0.0
24,331,1,0,14,22,0.0
24,331,1,1,14,22,1.0
24,331,1,2,14,22,0.0
24,331,1,3,14,22,0.0
24,331,1,4,14,22,0.0
24,331,2,0,14,22,0.0
24,331,2,1,14,22,0.0
24,331,2,2,14,22,0.0
24,331,2,3,14,22,0.0
24,331,2,4,14,22,0.0
25,332,1,0,14,15,0.0
25,332,1,1,14,15,1.0
25,332,1,2,14,15,0.0
25,332,1,3,14,15,0.0
25,332,1,4,14,15,0.0
25,332,2,0,14,15,0.0
25,332,2,1,14,15,0.0
25,332,2,2,14,15,0.0
25,332,2,3,14,15,0.0
25,332,2,4,14,15,0.0
26,333,1,0,14,15,0.0
26,333,1,1,14,15,1.0
26,333,1,2,14,15,0.0
26,333,1,3,14,15,0.0
26,333,1,4,14,15,0.0
26,333,2,0,14,15,0.0
26,333,2,1,14,15,0.0
26,333,2,2,14,15,0.0
26,333,2,3,14,15,0.0
26,333,2,4,14,15,0.0
27,334,1,0,14,5,0.0
27,334,1,1,14,5,1.0
27,334,1,2,14,5,0.0
27,334,1,3,14,5,0.0
27,334,1,4,14,5,0.0
27,334,2,0,14,5,0.0
27,334,2,1,14,5,0.0
27,334,2,2,14,5,0.0
27,334,2,3,14,5,0.0
27,334,2,4,14,5,0.0
28,335,1,0,14,21,0.0
28,335,1,1,14,21,1.0
28,335,1,2,14,21,0.0
28,335,1,3,14,21,0.0
28,335,1,4,14,21,0.0
28,335,2,0,14,21,0.0
28,335,2,1,14,21,0.0
28,335,2,2,14,21,0.0
28,335,2,3,14,21,0.0
28,335,2,4,14,21,0.0
29,336,1,0,14,7,0.0
29,336,1,1,14,7,0.0
29,336,1,2,14,7,0.0
29,336,1,3,14,7,0.0
29,336,1,4,14,7,0.0
29,336,2,0,14,7,0.0
29,336,2,1,14,7,1.0
29,336,2,2,14,7,0.0
29,336,2,3,14,7,0.0
29,336,2,4,14,7,0.0
30,337,1,0,14,10,0.0
30,337,1,1,14,10,0.0
30,337,1,2,14,10,0.0
30,337,1,3,14,10,0.0
30,337,1,4,14,10,0.0
30,337,2,0,14,10,0.0
30,337,2,1,14,10,1.0
30,337,2,2,14,10,0.0
30,337,2,3,14,10,0.0
30,337,2,4,14,10,0.0
31,338,1,0,14,15,0.0
31,338,1,1,14,15,0.0
31,338,1,2,14,15,0.0
31,338,1,3,14,15,0.0
31,338,1,4,14,15,0.0
31,338,2,0,14,15,0.0
31,338,2,1,14,15,1.0
31,338,2,2,14,15,0.0
31,338,2,3,14,15,0.0
31,338,2,4,14,15,0.0
32,339,1,0,14,18,0.0
32,339,1,1,14,18,0.0
32,339,1,2,14,18,0.0
32,339,1,3,14,18,0.0
32,339,1,4,14,18,0.0
32,339,2,0,14,18,0.0
32,339,2,1,14,18,1.0
32,339,2,2,14,18,0.0
32,339,2,3,14,18,0.0
32,339,2,4,14,18,0.0
33,340,1,0,14,21,0.0
33,340,1,1,14,21,0.0
33,340,1,2,14,21,0.0
33,340,1,3,14,21,0.0
33,340,1,4,14,21,0.0
33,340,2,0,14,21,0.0
33,340,2,1,14,21,1.0
33,340,2,2,14,21,0.0
33,340,2,3,14,21,0.0
33,340,2,4,14,21,0.0
34,341,1,0,14,21,0.0
34,341,1,1,14,21,0.0
34,341,1,2,14,21,0.0
34,341,1,3,14,21,0.0
34,341,1,4,14,21,0.0
34,341,2,0,14,21,0.0
34,341,2,1,14,21,1.0
34,341,2,2,14,21,0.0
34,341,2,3,14,21,0.0
34,341,2,4,14,21,0.0
35,342,1,0,14,8,0.0
35,342,1,1,14,8,0.0
35,342,1,2,14,8,0.0
35,342,1,3,14,8,0.0
35,342,1,4,14,8,0.0
35,342,2,0,14,8,0.0
35,342,2,1,14,8,1.0
35,342,2,2,14,8,0.0
35,342,2,3,14,8,0.0
35,342,2,4,14,8,0.0
36,343,1,0,14,17,0.0
36,343,1,1,14,17,0.0
36,343,1,2,14,17,0.0
36,343,1,3,14,17,0.0
36,343,1,4,14,17,0.0
36,343,2,0,14,17,0.0
36,343,2,1,14,17,1.0
36,343,2,2,14,17,0.0
36,343,2,3,14,17,0.0
36,343,2,4,14,17,0.0
37,344,1,0,14,8,0.0
37,344,1,1,14,8,0.0
37,344,1,2,14,8,0.0
37,344,1,3,14,8,0.0
37,344,1,4,14,8,0.0
37,344,2,0,14,8,0.0
37,344,2,1,14,8,1.0
37,344,2,2,14,8,0.0
37,344,2,3,14,8,0.0
37,344,2,4,14,8,0.0
